2022-08-28 20:40:20.093928, HK Weekend
2022-08-28 20:40:50.094644, HK Weekend
2022-08-28 21:00:14.486244, HK Weekend
2022-08-28 21:00:44.486960, HK Weekend
2022-08-28 21:10:14.500562, HK Weekend
2022-08-28 21:10:44.501278, HK Weekend
2022-08-28 21:20:14.514881, HK Weekend
2022-08-28 21:20:44.515597, HK Weekend
2022-08-28 21:30:14.529200, HK Weekend
2022-08-28 21:30:44.529916, HK Weekend
2022-08-28 21:40:14.543519, HK Weekend
2022-08-28 21:40:44.544235, HK Weekend
2022-08-28 21:50:14.557838, HK Weekend
2022-08-28 21:50:44.558554, HK Weekend
2022-08-28 22:00:14.572157, HK Weekend
2022-08-28 22:00:44.572873, HK Weekend
2022-08-28 22:10:14.586476, HK Weekend
2022-08-28 22:10:44.587192, HK Weekend
2022-08-28 22:20:14.600794, HK Weekend
2022-08-28 22:20:44.601510, HK Weekend
2022-08-28 22:30:14.615113, HK Weekend
2022-08-28 22:30:44.615829, HK Weekend
2022-08-28 22:40:14.629432, HK Weekend
2022-08-28 22:40:44.630148, HK Weekend
2022-08-28 22:50:14.643751, HK Weekend
2022-08-28 22:50:44.644467, HK Weekend
2022-08-28 23:00:14.658070, HK Weekend
2022-08-28 23:00:44.658786, HK Weekend
2022-08-28 23:10:14.672389, HK Weekend
2022-08-28 23:10:44.673105, HK Weekend
2022-08-28 23:20:14.686708, HK Weekend
2022-08-28 23:20:44.687424, HK Weekend
2022-08-28 23:30:14.701026, HK Weekend
2022-08-28 23:30:44.701742, HK Weekend
2022-08-28 23:40:14.715345, HK Weekend
2022-08-28 23:40:44.716061, HK Weekend
2022-08-28 23:50:14.729664, HK Weekend
2022-08-28 23:50:44.730380, HK Weekend
2022-08-29 00:00:14.743983, sleeping
2022-08-29 00:00:44.744699, sleeping
2022-08-29 00:10:14.758302, sleeping
2022-08-29 00:10:44.759018, sleeping
2022-08-29 00:20:14.772621, sleeping
2022-08-29 00:20:44.773337, sleeping
2022-08-29 00:30:14.786940, sleeping
2022-08-29 00:30:44.787656, sleeping
2022-08-29 00:40:14.801258, sleeping
2022-08-29 00:40:44.801974, sleeping
2022-08-29 00:50:14.815577, sleeping
2022-08-29 00:50:44.816293, sleeping
2022-08-29 01:00:14.829896, sleeping
2022-08-29 01:00:12.770523, sleeping
2022-08-29 01:00:42.771239, sleeping
2022-08-29 01:10:12.784841, sleeping
2022-08-29 01:10:42.785557, sleeping
2022-08-29 01:20:12.799160, sleeping
2022-08-29 01:20:42.799876, sleeping
2022-08-29 01:30:12.813479, sleeping
2022-08-29 01:30:42.814195, sleeping
2022-08-29 01:40:12.827798, sleeping
2022-08-29 01:40:42.828514, sleeping
2022-08-29 01:50:12.842117, sleeping
2022-08-29 01:50:42.842833, sleeping
2022-08-29 02:00:12.856436, sleeping
2022-08-29 02:00:42.858152, sleeping
2022-08-29 02:10:12.871755, sleeping
2022-08-29 02:10:42.872471, sleeping
2022-08-29 02:20:12.886074, sleeping
2022-08-29 02:20:42.886789, sleeping
2022-08-29 02:30:12.900392, sleeping
2022-08-29 02:30:42.901108, sleeping
2022-08-29 02:40:12.914711, sleeping
2022-08-29 02:40:42.915427, sleeping
2022-08-29 02:50:12.929030, sleeping
2022-08-29 02:50:42.929746, sleeping
2022-08-29 03:00:12.943349, sleeping
2022-08-29 03:00:42.944065, sleeping
2022-08-29 03:10:12.957668, sleeping
2022-08-29 03:10:42.958384, sleeping
2022-08-29 03:20:12.971987, sleeping
2022-08-29 03:20:42.972703, sleeping
2022-08-29 03:30:12.986306, sleeping
2022-08-29 03:30:42.987021, sleeping
2022-08-29 03:40:13.000624, sleeping
2022-08-29 03:40:43.001340, sleeping
2022-08-29 03:50:13.014943, sleeping
2022-08-29 03:50:43.015659, sleeping
2022-08-29 04:00:13.029262, sleeping
2022-08-29 04:00:43.029978, sleeping
2022-08-29 04:10:13.043581, sleeping
2022-08-29 04:10:43.044297, sleeping
2022-08-29 04:20:13.057900, sleeping
2022-08-29 04:20:43.058616, sleeping
2022-08-29 04:30:13.072219, sleeping
2022-08-29 04:30:43.072935, sleeping
2022-08-29 04:40:13.086538, sleeping
2022-08-29 04:40:43.087253, sleeping
2022-08-29 04:50:13.100856, sleeping
2022-08-29 04:50:43.101572, sleeping
2022-08-29 05:00:13.115175, sleeping
2022-08-29 05:00:43.115891, sleeping
2022-08-29 05:10:13.129494, sleeping
2022-08-29 05:10:43.130210, sleeping
2022-08-29 05:20:13.143813, sleeping
2022-08-29 05:20:43.144529, sleeping
2022-08-29 05:30:13.158132, sleeping
2022-08-29 05:30:43.158848, sleeping
2022-08-29 05:40:13.172451, sleeping
2022-08-29 05:40:43.173167, sleeping
2022-08-29 05:50:13.186769, sleeping
2022-08-29 05:50:43.187485, sleeping
2022-08-29 06:00:13.201088, sleeping
2022-08-29 06:00:43.201804, sleeping
2022-08-29 06:10:13.215407, sleeping
2022-08-29 06:10:43.216123, sleeping
2022-08-29 06:20:13.229726, sleeping
2022-08-29 06:20:43.230442, sleeping
2022-08-29 06:30:13.244045, sleeping
2022-08-29 06:30:43.244761, sleeping
2022-08-29 06:40:13.258364, sleeping
2022-08-29 06:40:43.260080, sleeping
2022-08-29 06:50:13.273683, sleeping
2022-08-29 06:50:43.274399, sleeping
2022-08-29 07:00:13.288002, sleeping
2022-08-29 07:00:43.288717, sleeping
2022-08-29 07:10:13.302320, sleeping
2022-08-29 07:10:43.303036, sleeping
2022-08-29 07:20:13.316639, sleeping
2022-08-29 07:20:43.317355, sleeping
2022-08-29 07:30:13.330958, sleeping
2022-08-29 07:30:43.331674, sleeping
2022-08-29 07:40:13.345277, sleeping
2022-08-29 07:40:43.345993, sleeping
2022-08-29 07:50:13.359596, sleeping
2022-08-29 07:50:43.360312, sleeping
2022-08-29 08:00:13.373915, sleeping
2022-08-29 08:00:43.374631, sleeping
2022-08-29 08:10:13.388234, sleeping
2022-08-29 08:10:43.388949, sleeping
2022-08-29 08:20:13.402552, sleeping
2022-08-29 08:20:43.403268, sleeping
2022-08-29 08:30:13.416871, sleeping
2022-08-29 08:30:43.417587, sleeping
2022-08-29 08:40:13.431190, sleeping
2022-08-29 08:40:43.431906, sleeping
2022-08-29 08:50:13.445509, sleeping
2022-08-29 08:50:43.446225, sleeping
2022-08-29 09:00:13.459828, sleeping
2022-08-29 09:00:43.460544, sleeping
2022-08-29 09:10:13.474147, sleeping
2022-08-29 09:10:43.474863, sleeping
2022-08-29 09:20:13.488466, sleeping
2022-08-29 09:20:43.489181, sleeping
2022-08-29 09:30:13.502784, sleeping
2022-08-29 09:30:43.503500, sleeping
2022-08-29 09:40:13.517103, sleeping
2022-08-29 09:40:43.517819, sleeping
2022-08-29 09:50:13.531422, sleeping
2022-08-29 09:50:43.532138, sleeping
2022-08-29 10:00:13.545741, sleeping
2022-08-29 10:00:43.546457, sleeping
2022-08-29 10:10:13.560060, sleeping
2022-08-29 10:10:43.560776, sleeping
2022-08-29 10:20:13.574379, sleeping
2022-08-29 10:20:43.575095, sleeping
2022-08-29 10:30:13.588698, sleeping
2022-08-29 10:30:43.589413, sleeping
2022-08-29 10:40:13.603016, sleeping
2022-08-29 10:40:43.603732, sleeping
2022-08-29 10:50:13.617335, sleeping
2022-08-29 10:50:43.618051, sleeping
2022-08-29 11:00:13.631654, sleeping
2022-08-29 11:00:43.632370, sleeping
2022-08-29 11:10:13.645973, sleeping
2022-08-29 11:10:43.646689, sleeping
2022-08-29 11:20:13.660292, sleeping
2022-08-29 11:20:43.661008, sleeping
2022-08-29 11:30:13.674611, sleeping
2022-08-29 11:30:43.675327, sleeping
2022-08-29 11:40:13.688930, sleeping
2022-08-29 11:40:43.689645, sleeping
2022-08-29 11:50:13.703248, sleeping
2022-08-29 11:50:43.703964, sleeping
2022-08-29 12:00:13.717567, sleeping
2022-08-29 12:00:43.718283, sleeping
2022-08-29 12:10:13.731886, sleeping
2022-08-29 12:10:43.733602, sleeping
2022-08-29 12:20:13.747205, sleeping
2022-08-29 12:20:43.748921, sleeping
2022-08-29 12:30:13.763524, sleeping
2022-08-29 12:30:43.764240, sleeping
2022-08-29 12:40:13.777843, sleeping
2022-08-29 12:40:43.778559, sleeping
2022-08-29 12:50:13.792162, sleeping
2022-08-29 12:50:43.792878, sleeping
2022-08-29 13:00:13.806481, sleeping
2022-08-29 13:00:43.807196, sleeping
2022-08-29 13:10:13.820799, sleeping
2022-08-29 13:10:43.821515, sleeping
2022-08-29 13:20:13.835118, sleeping
2022-08-29 13:20:43.835834, sleeping
2022-08-29 13:30:13.849437, sleeping
2022-08-29 13:30:43.850153, sleeping
2022-08-29 13:40:13.863756, sleeping
2022-08-29 13:40:43.864472, sleeping
2022-08-29 13:50:13.878075, sleeping
2022-08-29 13:50:43.878791, sleeping
2022-08-29 14:00:13.892394, sleeping
2022-08-29 14:00:43.893110, sleeping
2022-08-29 14:10:13.906713, sleeping
2022-08-29 14:10:43.907428, sleeping
2022-08-29 14:20:13.921031, sleeping
2022-08-29 14:20:43.921747, sleeping
2022-08-29 14:30:13.935350, sleeping
2022-08-29 14:30:43.936066, sleeping
2022-08-29 14:40:13.955669, sleeping
2022-08-29 14:40:43.956385, sleeping
2022-08-29 14:50:13.969988, sleeping
2022-08-29 14:50:43.971704, sleeping
2022-08-29 15:00:13.985307, sleeping
2022-08-29 15:00:43.986023, sleeping
2022-08-29 15:10:13.999626, sleeping
2022-08-29 15:10:44.000342, sleeping
2022-08-29 15:20:14.013945, sleeping
2022-08-29 15:20:44.014661, sleeping
2022-08-29 15:30:14.028264, sleeping
2022-08-29 15:30:44.028980, sleeping
2022-08-29 15:40:14.042583, sleeping
2022-08-29 15:40:44.043299, sleeping
2022-08-29 15:50:14.056901, sleeping
2022-08-29 15:50:44.057617, sleeping
2022-08-29 16:00:14.071220, sleeping
2022-08-29 16:00:44.071936, sleeping
2022-08-29 16:20:11.897732, sleeping
2022-08-29 16:20:41.898448, sleeping
2022-08-29 16:30:11.912051, sleeping
2022-08-29 16:30:41.912767, sleeping
2022-08-29 16:40:11.926370, sleeping
2022-08-29 16:40:41.927086, sleeping
2022-08-29 16:50:11.940689, sleeping
2022-08-29 16:50:41.941405, sleeping
2022-08-29 17:00:11.955008, sleeping
2022-08-29 17:00:41.955723, sleeping
2022-08-29 17:10:11.969326, sleeping
2022-08-29 17:10:41.970042, sleeping
2022-08-29 17:20:11.983645, sleeping
2022-08-29 17:20:41.984361, sleeping
2022-08-29 17:30:11.997964, sleeping
2022-08-29 17:30:41.998680, sleeping
2022-08-29 17:40:12.012283, sleeping
2022-08-29 17:40:42.012999, sleeping
2022-08-29 17:50:12.026602, sleeping
2022-08-29 17:50:42.027318, sleeping
2022-08-29 18:00:12.040921, sleeping
2022-08-29 18:00:42.041637, sleeping
2022-08-29 18:10:12.055240, sleeping
2022-08-29 18:10:42.055955, sleeping
2022-08-29 18:20:12.069558, sleeping
2022-08-29 18:20:42.070274, sleeping
2022-08-29 18:30:12.083877, sleeping
2022-08-29 18:30:42.084593, sleeping
2022-08-29 18:40:12.098196, sleeping
2022-08-29 18:40:42.098912, sleeping
2022-08-29 18:50:12.112515, sleeping
2022-08-29 18:50:42.113231, sleeping
2022-08-29 19:00:12.126834, sleeping
2022-08-29 19:00:42.127550, sleeping
2022-08-29 19:10:12.141153, sleeping
2022-08-29 19:10:42.141869, sleeping
2022-08-29 19:20:12.155472, sleeping
2022-08-29 19:20:42.156187, sleeping
2022-08-29 19:30:12.169790, sleeping
2022-08-29 19:30:42.170506, sleeping
2022-08-29 19:40:12.198110, sleeping
2022-08-29 19:40:42.198826, sleeping
2022-08-29 20:00:11.180688, sleeping
2022-08-29 20:00:41.182404, sleeping
2022-08-29 20:10:11.196007, sleeping
2022-08-29 20:10:41.196723, sleeping
2022-08-29 20:20:11.210326, sleeping
2022-08-29 20:20:41.211042, sleeping
2022-08-29 20:30:11.228645, sleeping
2022-08-29 20:30:41.229361, sleeping
2022-08-29 20:40:11.250964, sleeping
2022-08-29 20:40:41.251680, sleeping
2022-08-29 20:50:11.265283, sleeping
2022-08-29 20:50:41.265999, sleeping
2022-08-29 21:00:11.279602, sleeping
2022-08-29 21:00:41.280318, sleeping
2022-08-29 21:10:11.293921, sleeping
2022-08-29 21:10:41.294637, sleeping
2022-08-29 21:20:11.308239, sleeping
2022-08-29 21:20:41.308955, sleeping
2022-08-29 21:30:11.322558, sleeping
2022-08-29 21:30:41.323274, sleeping
2022-08-29 21:50:04.411799, sleeping
2022-08-29 21:50:34.412515, sleeping
2022-08-29 22:00:04.426118, sleeping
2022-08-29 22:00:34.426834, sleeping
2022-08-29 22:10:04.443437, sleeping
2022-08-29 22:10:34.445153, sleeping
2022-08-29 22:20:04.458756, sleeping
2022-08-29 22:20:34.460472, sleeping
2022-08-29 22:30:04.475075, sleeping
2022-08-29 22:30:34.475791, sleeping
2022-08-29 22:40:04.491394, sleeping
2022-08-29 22:40:34.492110, sleeping
2022-08-29 22:50:04.505713, sleeping
2022-08-29 22:50:34.506429, sleeping
2022-08-29 23:00:04.520032, sleeping
2022-08-29 23:00:34.520748, sleeping
2022-08-29 23:10:04.534350, sleeping
2022-08-29 23:10:34.535066, sleeping
2022-08-29 23:20:04.548669, sleeping
2022-08-29 23:20:34.549385, sleeping
2022-08-29 23:30:04.562988, sleeping
2022-08-29 23:30:34.563704, sleeping
2022-08-29 23:40:04.577307, sleeping
2022-08-29 23:40:34.578023, sleeping
2022-08-29 23:50:04.591626, sleeping
2022-08-29 23:50:34.592342, sleeping
2022-08-30 00:00:04.605945, sleeping
2022-08-30 00:00:34.606661, sleeping
2022-08-30 00:10:04.620264, sleeping
2022-08-30 00:10:34.620980, sleeping
2022-08-30 00:20:04.634582, sleeping
2022-08-30 00:20:34.635298, sleeping
2022-08-30 00:30:04.648901, sleeping
2022-08-30 00:30:34.649617, sleeping
2022-08-30 00:40:04.663220, sleeping
2022-08-30 00:40:34.663936, sleeping
2022-08-30 00:50:04.677539, sleeping
2022-08-30 00:50:34.678255, sleeping
2022-08-30 01:00:04.691858, sleeping
2022-08-30 01:00:34.692574, sleeping
2022-08-30 01:10:04.706177, sleeping
2022-08-30 01:10:34.706893, sleeping
2022-08-30 01:20:04.720496, sleeping
2022-08-30 01:20:34.721212, sleeping
2022-08-30 01:30:04.734814, sleeping
2022-08-30 01:30:34.735530, sleeping
2022-08-30 01:40:04.749133, sleeping
2022-08-30 01:40:34.750849, sleeping
2022-08-30 01:50:04.764452, sleeping
2022-08-30 01:50:34.765168, sleeping
2022-08-30 02:00:04.778771, sleeping
2022-08-30 02:00:34.779487, sleeping
2022-08-30 02:10:04.793090, sleeping
2022-08-30 02:10:34.793806, sleeping
2022-08-30 02:20:04.807409, sleeping
2022-08-30 02:20:34.808125, sleeping
2022-08-30 02:30:04.821728, sleeping
2022-08-30 02:30:34.822444, sleeping
2022-08-30 02:40:04.836046, sleeping
2022-08-30 02:40:34.836762, sleeping
2022-08-30 02:50:04.850365, sleeping
2022-08-30 02:50:34.851081, sleeping
2022-08-30 03:00:04.864684, sleeping
2022-08-30 03:00:34.865400, sleeping
2022-08-30 03:10:04.879003, sleeping
2022-08-30 03:10:34.879719, sleeping
2022-08-30 03:20:04.893322, sleeping
2022-08-30 03:20:34.894038, sleeping
2022-08-30 03:30:04.907641, sleeping
2022-08-30 03:30:34.908357, sleeping
2022-08-30 03:40:04.921960, sleeping
2022-08-30 03:40:34.922676, sleeping
2022-08-30 03:50:04.936278, sleeping
2022-08-30 03:50:34.936994, sleeping
2022-08-30 04:00:04.950597, sleeping
2022-08-30 04:00:34.951313, sleeping
2022-08-30 04:10:04.964916, sleeping
2022-08-30 04:10:34.965632, sleeping
2022-08-30 04:20:04.979235, sleeping
2022-08-30 04:20:34.979951, sleeping
2022-08-30 04:30:04.993554, sleeping
2022-08-30 04:30:34.994270, sleeping
2022-08-30 04:40:05.007873, sleeping
2022-08-30 04:40:35.008589, sleeping
2022-08-30 04:50:05.022192, sleeping
2022-08-30 04:50:35.022908, sleeping
2022-08-30 05:00:05.036510, sleeping
2022-08-30 05:00:35.037226, sleeping
2022-08-30 05:10:05.050829, sleeping
2022-08-30 05:10:35.051545, sleeping
2022-08-30 05:20:05.065148, sleeping
2022-08-30 05:20:35.065864, sleeping
2022-08-30 05:30:05.079467, sleeping
2022-08-30 05:30:35.080183, sleeping
2022-08-30 05:40:05.093786, sleeping
2022-08-30 05:40:35.094502, sleeping
2022-08-30 05:50:05.108105, sleeping
2022-08-30 05:50:35.108821, sleeping
2022-08-30 06:00:05.122424, sleeping
2022-08-30 06:00:35.123140, sleeping
2022-08-30 06:10:05.136742, sleeping
2022-08-30 06:10:35.137458, sleeping
2022-08-30 06:20:05.151061, sleeping
2022-08-30 06:20:35.151777, sleeping
2022-08-30 06:30:05.165380, sleeping
2022-08-30 06:30:35.166096, sleeping
2022-08-30 06:40:05.179699, sleeping
2022-08-30 06:40:35.180415, sleeping
2022-08-30 06:50:05.194018, sleeping
2022-08-30 06:50:35.194734, sleeping
2022-08-30 07:00:05.208337, sleeping
2022-08-30 07:00:35.209053, sleeping
2022-08-30 07:10:05.222656, sleeping
2022-08-30 07:10:35.223372, sleeping
2022-08-30 07:20:05.236974, sleeping
2022-08-30 07:20:35.237690, sleeping
2022-08-30 07:30:05.251293, sleeping
2022-08-30 07:30:35.252009, sleeping
2022-08-30 07:40:05.265612, sleeping
2022-08-30 07:40:35.266328, sleeping
2022-08-30 07:50:05.279931, sleeping
2022-08-30 07:50:35.280647, sleeping
2022-08-30 08:00:05.294250, sleeping
2022-08-30 08:00:35.294966, sleeping
2022-08-30 08:10:05.308569, sleeping
2022-08-30 08:10:35.309285, sleeping
2022-08-30 08:20:05.322888, sleeping
2022-08-30 08:20:35.323604, sleeping
2022-08-30 08:30:05.337206, sleeping
2022-08-30 08:30:35.337922, sleeping
2022-08-30 08:40:05.351525, sleeping
2022-08-30 08:40:35.352241, sleeping
2022-08-30 08:50:05.365844, sleeping
2022-08-30 08:50:35.366560, sleeping
2022-08-30 09:00:05.380163, sleeping
2022-08-30 09:00:35.380879, sleeping
2022-08-30 09:10:05.394482, sleeping
2022-08-30 09:10:35.395198, sleeping
2022-08-30 09:20:05.408801, sleeping
2022-08-30 09:20:35.409517, sleeping
2022-08-30 09:30:05.423120, sleeping
2022-08-30 09:30:35.423836, sleeping
2022-08-30 09:40:05.437438, sleeping
2022-08-30 09:40:35.438154, sleeping
2022-08-30 09:50:05.451757, sleeping
2022-08-30 09:50:35.452473, sleeping
2022-08-30 10:00:05.466076, sleeping
2022-08-30 10:00:35.466792, sleeping
2022-08-30 10:10:05.480395, sleeping
2022-08-30 10:10:35.481111, sleeping
2022-08-30 10:20:05.494714, sleeping
2022-08-30 10:20:35.495430, sleeping
2022-08-30 10:30:05.509033, sleeping
2022-08-30 10:30:35.509749, sleeping
2022-08-30 10:40:05.523352, sleeping
2022-08-30 10:40:35.524068, sleeping
2022-08-30 10:50:05.547671, sleeping
2022-08-30 10:50:35.548387, sleeping
2022-08-30 11:00:05.617993, sleeping
2022-08-30 11:00:35.619709, sleeping
2022-08-30 11:10:05.658313, sleeping
2022-08-30 11:10:35.659029, sleeping
2022-08-30 11:20:05.706634, sleeping
2022-08-30 11:20:35.707350, sleeping
2022-08-30 11:30:05.904964, sleeping
2022-08-30 11:30:35.905680, sleeping
2022-08-30 11:40:06.124294, sleeping
2022-08-30 11:40:36.125010, sleeping
2022-08-30 11:50:06.138613, sleeping
2022-08-30 11:50:36.151330, sleeping
2022-08-30 12:00:06.193934, sleeping
2022-08-30 12:00:36.228652, sleeping
2022-08-30 12:10:06.243255, sleeping
2022-08-30 12:10:36.243971, sleeping
2022-08-30 12:20:06.257574, sleeping
2022-08-30 12:20:36.258290, sleeping
2022-08-30 12:30:06.271893, sleeping
2022-08-30 12:30:36.272609, sleeping
2022-08-30 12:40:06.286212, sleeping
2022-08-30 12:40:36.286928, sleeping
2022-08-30 12:50:06.300531, sleeping
2022-08-30 12:50:36.301246, sleeping
2022-08-30 13:00:06.314849, sleeping
2022-08-30 13:00:36.315565, sleeping
2022-08-30 13:10:06.329168, sleeping
2022-08-30 13:10:36.329884, sleeping
2022-08-30 13:20:06.343487, sleeping
2022-08-30 13:20:36.344203, sleeping
2022-08-30 13:30:06.357806, sleeping
2022-08-30 13:30:36.358522, sleeping
2022-08-30 13:40:06.372125, sleeping
2022-08-30 13:40:36.372841, sleeping
2022-08-30 13:50:06.386444, sleeping
2022-08-30 13:50:36.387160, sleeping
2022-08-30 14:00:06.400762, sleeping
2022-08-30 14:00:36.401478, sleeping
2022-08-30 14:10:06.415081, sleeping
2022-08-30 14:10:36.415797, sleeping
2022-08-30 14:20:06.429400, sleeping
2022-08-30 14:20:36.430116, sleeping
2022-08-30 14:30:06.443719, sleeping
2022-08-30 14:30:36.444435, sleeping
2022-08-30 14:40:06.458038, sleeping
2022-08-30 14:40:36.458754, sleeping
2022-08-30 14:50:06.472357, sleeping
2022-08-30 14:50:36.473073, sleeping
2022-08-30 15:00:06.515677, sleeping
2022-08-30 15:00:36.516393, sleeping
2022-08-30 15:10:06.529996, sleeping
2022-08-30 15:10:36.530712, sleeping
2022-08-30 15:20:06.544315, sleeping
2022-08-30 15:20:36.546031, sleeping
2022-08-30 15:30:06.559634, sleeping
2022-08-30 15:30:36.560350, sleeping
2022-08-30 15:40:06.573953, sleeping
2022-08-30 15:40:36.574669, sleeping
2022-08-30 15:50:06.588272, sleeping
2022-08-30 15:50:36.588988, sleeping
2022-08-30 16:00:06.602590, sleeping
2022-08-30 16:00:36.603306, sleeping
2022-08-30 16:20:05.510164, sleeping
2022-08-30 16:20:35.510880, sleeping
2022-08-30 16:30:05.524483, sleeping
2022-08-30 16:30:35.525199, sleeping
2022-08-30 16:40:05.538802, sleeping
2022-08-30 16:40:35.539518, sleeping
2022-08-30 16:50:05.553121, sleeping
2022-08-30 16:50:35.554837, sleeping
2022-08-30 17:00:05.572440, sleeping
2022-08-30 17:00:35.573156, sleeping
2022-08-30 17:10:05.592759, sleeping
2022-08-30 17:10:35.593475, sleeping
2022-08-30 17:20:05.607078, sleeping
2022-08-30 17:20:35.607794, sleeping
2022-08-30 17:30:06.287435, sleeping
2022-08-30 17:40:15.139259, sleeping
2022-08-30 17:40:45.140975, sleeping
2022-08-30 17:50:16.025628, sleeping
2022-08-30 17:50:46.026344, sleeping
2022-08-30 18:00:17.280018, sleeping
2022-08-30 18:00:47.280734, sleeping
2022-08-30 18:10:18.672415, sleeping
2022-08-30 18:10:48.673131, sleeping
2022-08-30 18:20:19.355772, sleeping
2022-08-30 18:20:50.861574, sleeping
2022-08-30 18:30:20.930181, sleeping
2022-08-30 18:30:50.930896, sleeping
2022-08-30 18:40:20.944499, sleeping
2022-08-30 18:40:50.945215, sleeping
2022-08-30 18:50:20.958818, sleeping
2022-08-30 18:50:50.959534, sleeping
2022-08-30 19:00:20.973137, sleeping
2022-08-30 19:00:50.973853, sleeping
2022-08-30 19:10:20.987456, sleeping
2022-08-30 19:10:50.988172, sleeping
2022-08-30 19:20:21.001775, sleeping
2022-08-30 19:20:51.002491, sleeping
2022-08-30 19:30:21.016094, sleeping
2022-08-30 19:30:51.016810, sleeping
2022-08-30 19:40:21.031413, sleeping
2022-08-30 19:40:51.032129, sleeping
2022-08-30 19:50:21.046731, sleeping
2022-08-30 19:50:51.048447, sleeping
2022-08-30 20:00:21.062050, sleeping
2022-08-30 20:00:51.062766, sleeping
2022-08-30 20:10:21.076369, sleeping
2022-08-30 20:10:51.077085, sleeping
2022-08-30 20:20:21.096688, sleeping
2022-08-30 20:20:51.097404, sleeping
2022-08-30 20:30:21.112007, sleeping
2022-08-30 20:30:51.112723, sleeping
2022-08-30 20:40:21.126326, sleeping
2022-08-30 20:40:51.127042, sleeping
2022-08-30 20:50:21.140645, sleeping
2022-08-30 20:50:51.141361, sleeping
2022-08-30 21:00:21.154964, sleeping
2022-08-30 21:00:51.155680, sleeping
2022-08-30 21:10:21.169283, sleeping
2022-08-30 21:10:51.169999, sleeping
2022-08-30 21:20:21.183602, sleeping
2022-08-30 21:20:51.184318, sleeping
2022-08-30 21:30:21.197921, sleeping
2022-08-30 21:30:51.198636, sleeping
2022-08-30 21:40:21.212239, sleeping
2022-08-30 21:40:51.212955, sleeping
2022-08-30 21:50:21.226558, sleeping
2022-08-30 21:50:51.227274, sleeping
2022-08-30 22:00:21.240877, sleeping
2022-08-30 22:00:51.241593, sleeping
2022-08-30 22:10:21.255196, sleeping
2022-08-30 22:10:51.255912, sleeping
2022-08-30 22:20:21.269515, sleeping
2022-08-30 22:20:51.270231, sleeping
2022-08-30 22:30:21.283834, sleeping
2022-08-30 22:30:51.284550, sleeping
2022-08-30 22:40:21.298153, sleeping
2022-08-30 22:40:51.298868, sleeping
2022-08-30 22:50:21.312471, sleeping
2022-08-30 22:50:51.313187, sleeping
2022-08-30 23:00:21.326790, sleeping
2022-08-30 23:00:51.327506, sleeping
2022-08-30 23:10:21.341109, sleeping
2022-08-30 23:10:51.341825, sleeping
2022-08-30 23:20:21.355428, sleeping
2022-08-30 23:20:51.356144, sleeping
2022-08-30 23:30:21.369747, sleeping
2022-08-30 23:30:51.370463, sleeping
2022-08-30 23:40:21.384066, sleeping
2022-08-30 23:40:51.384782, sleeping
2022-08-30 23:50:21.398384, sleeping
2022-08-30 23:50:51.399100, sleeping
2022-08-31 00:00:21.412703, sleeping
2022-08-31 00:00:51.413419, sleeping
2022-08-31 00:10:21.427022, sleeping
2022-08-31 00:10:51.427738, sleeping
2022-08-31 00:20:21.441341, sleeping
2022-08-31 00:20:51.442057, sleeping
2022-08-31 00:30:21.455660, sleeping
2022-08-31 00:30:51.456376, sleeping
2022-08-31 00:40:21.469979, sleeping
2022-08-31 00:40:51.470695, sleeping
2022-08-31 00:50:21.484298, sleeping
2022-08-31 00:50:51.485014, sleeping
2022-08-31 01:00:21.498616, sleeping
2022-08-31 01:00:51.499332, sleeping
2022-08-31 01:10:21.512935, sleeping
2022-08-31 01:10:51.513651, sleeping
2022-08-31 01:20:21.527254, sleeping
2022-08-31 01:20:51.527970, sleeping
2022-08-31 01:30:21.541573, sleeping
2022-08-31 01:30:51.542289, sleeping
2022-08-31 01:40:21.555892, sleeping
2022-08-31 01:40:51.556608, sleeping
2022-08-31 01:50:21.570211, sleeping
2022-08-31 01:50:51.570927, sleeping
2022-08-31 02:00:21.584530, sleeping
2022-08-31 02:00:51.585246, sleeping
2022-08-31 02:10:21.598848, sleeping
2022-08-31 02:10:51.599564, sleeping
2022-08-31 02:20:21.613167, sleeping
2022-08-31 02:20:51.613883, sleeping
2022-08-31 02:30:21.627486, sleeping
2022-08-31 02:30:51.628202, sleeping
2022-08-31 02:40:21.641805, sleeping
2022-08-31 02:40:51.642521, sleeping
2022-08-31 02:50:21.656124, sleeping
2022-08-31 02:50:51.656840, sleeping
2022-08-31 03:00:21.670443, sleeping
2022-08-31 03:00:51.671159, sleeping
2022-08-31 03:10:21.684762, sleeping
2022-08-31 03:10:51.685478, sleeping
2022-08-31 03:20:21.699080, sleeping
2022-08-31 03:20:51.699796, sleeping
2022-08-31 03:30:21.713399, sleeping
2022-08-31 03:30:51.714115, sleeping
2022-08-31 03:40:21.727718, sleeping
2022-08-31 03:40:51.728434, sleeping
2022-08-31 03:50:21.742037, sleeping
2022-08-31 03:50:51.742753, sleeping
2022-08-31 04:00:21.756356, sleeping
2022-08-31 04:00:51.757072, sleeping
2022-08-31 04:10:21.770675, sleeping
2022-08-31 04:10:51.771391, sleeping
2022-08-31 04:20:21.784994, sleeping
2022-08-31 04:20:51.785710, sleeping
2022-08-31 04:30:21.799312, sleeping
2022-08-31 04:30:51.800028, sleeping
2022-08-31 04:40:21.813631, sleeping
